numerical_review,comments,sentiment,review_length,label
5,"Wow! If you are in Barcelona ... you must have with Juan and Aurora. What a pleasure! I have been using nocarz for 5 years when overseas, and This was by the best experience! They are excellent hosts. You have Big Room and Private Walk in closet. Also A Big and Clean Bathroom Right outside The Door. The Kitchen is fantastic and you have Everything You Need. The Location is Perfect. Steps From The Metro and Walking Right to Plate Catalunya! Don't Forget the Most Beautiful and Friendly Dog in Barcelona, ​​Eros! Highly Recommending! ---- Wow! If you are in Barcelona ... you must stay with Juan and Aurora. What a pleasure! I have been using Nocarz for 5 years abroad, and this was, with much, the best experience! They are excellent hosts. You have a large room and private dressing room. Also a big and clean bathroom just outside the door. The kitchen is fantastic and you have everything you need. The location is perfect. Always from the subway and walking to Plaça Catalunya! Do not forget the most beautiful and kind dog in Barcelona, ​​Eros! Highly recommended!",0.42650729646697383,1096,0
5,"The stay at Gabriela was exceptionally pleasant, we will remember it well. Gabriela responds quickly, in great detail and accurately, she is very nice and cheerful and friendly. If you will be sleeping here in October, I recommend asking about warm blankets or duvets before you arrive :D The only downside was that the windows are not tight and you could hear noises from outside (most people don't mind falling asleep, but I like to sleep in silence).",0.4731349206349207,453,0
5,"Beautiful apartment, great location, caring host. One of the best views of the sunset in Barcelona!",0.8833333333333333,99,0
5,"We absolutely love this beautiful apartment, its spectacular beachfront location, and the rooftop with an amazing view overlooking Barcelona. Nataly and her team are fantastic hosts, always attentive and quick to respond to messages, usually within a minute. There are several supermarkets nearby, along with great cafés and convenient public transportation, including a metro line to the city center and multiple buses. It's a perfect place to explore the city and unwind, as it is both peaceful and safe. We will definitely stay here again in the future! :)",0.3359649122807018,559,0
5,"We had a lovely stay in the apartment. Was a great spot for our family during our week in Barcelona. We were able to cook and do laundry while there, lifesavers for us with our kids. The roof was a nice addition and everything was clean and as described. Some street noise and the toilet pump is loud, nothing a little white noise couldn’t cover. Definitely recommend this stay, allowed us to walk to many sights and made our visit homey and easy!",0.3072916666666667,449,0
5,Perfect location for a city stay. Close to great shops and restaurants and a short walk to a number of metro stations. Stairs up to apartment were a work out but as listed and not a problem as we knew it was high up! This makes it less noisy so you don’t hear much at night. AC was amazing and perfect for keeping cool. Roof terrace was a great spot! Guell Tapas across the street was so so good! Go early to get a seat! We would definitely stay again and highly recommend this apartment!,0.4255952380952381,504,0
5,"Great stay in this apartment. Metro at the end of the street lively neighborhood on the evening of many open bars. The apartment is large and functional. Everything is perfect, the top decor and impeccable bedding. Very lively street but the rooms are not on the street side so no noise on the street! Remember to take a 2 or 3 day pass for the metro. We are delighted with our stay.",0.482224025974026,384,0
4,Excellent I will stay there next time in Barcelona,0.5,50,0
2,All very well,0.2,13,1
5,"Nice place to stay in good location. Hosts were super friendly, communication was easy and quick and I felt welcome with my family (2 adults and 3 kids). The roof top terrace was great to have an afternoon coffee and to enjoy the sun. The walls were not very thick so we could hear the neighbours through the walls (and probably they heard us!). However, this happened only during the weekend, weekdays were quiet. All in all, I can recommend the apartment.",0.4168639053254438,458,0
4,"We had a great stay in The Host Family. We were warmly welcomed by Carla and Xavi. Carla gave us the right addresses that we validated. Perfect accommodation, very well equipped and a rooftop with a great view is very appreciable after the days of visits. The accommodation is ideally located 20 minutes walk from the beach and 30 minutes walk from the monuments. We had quick and relevant answers to our questions about the WhattsApp group. To recommend without hesitation!",0.5619047619047619,498,0
2,"Very good location with a metro stop next to and near points of interest to walk, maximum kindness with Julia at reception, clean and very equipped apartment.",0.31533333333333335,158,1
2,Incredible the department. Very well equipped and with good location. Josep very friendly and willing to always help,0.5075000000000001,116,1
5,Very clean and comfortable apartment. The description of the property was very accurate. Michelle was very welcoming and made our check in process very easy. The back decking is the star of the show and was a real bonus.,0.2395238095238095,232,0
4,"Convenient location, clean and includes the basic necessities",0.18333333333333335,61,0
5,"Excellent location, clean, comfortable and as described on ad. The terrace is an absolute treat. The team responded quickly to any minor issues we had. Really well organised and efficient.",0.35000000000000003,198,0
3,Thierry is a very welcoming host. Its accommodation is very well placed and clean. Thierry allowed us to arrive earlier and later leave so that we have to transport our luggage with us. Excellent stay.,0.29444444444444445,201,0
2,"Good, although towels smelled of moisture",0.7,41,1
4,100% satisfied! Even better than we expected.,0.3416666666666666,45,0
