listing_id,id,date,reviewer_id,comments,numerical_review
35255592,778115419219126745,2022-12-09,271448873,sabrina welcemed us. she is very kind.<br/>we can communicate with her anytime.<br/>location is very nice for my tour course.<br/>it is easy to take the bus and subway.<br/>i can walk to famous place from here.<br/>house is enough to stay for 3 poeple.<br/>it is very clean to stay.<br/>i recommend here for tourist.<br/>i hope to stay again. if i go to barcelona <br/>it is best house in my trip .,5
35255592,1228933773686534744,2024-08-22,47860457,"Location, location! If you’re looking to be in the thick of the hustle-bustle of all that everything Catalunya has to offer - look no further. The apartment was as described, and the check-in was seamless (excellent and efficient plus extremely clear instructions). The apartment was clean. Our highlight during the stay was utilising the hosts welcome guest book - amazing recommendations (most of which we took on board and they were a win-win-win!)",5
36054333,570036257785475255,2022-02-25,443239564,"El lugar queda muy bien ubicado para poder llegar a cualquier hora y conocer gran parte de la cuidad, es seguro y tiene  áreas comunes  muy cómodas.",2
36054333,650506841110581893,2022-06-16,99477355,"Just one elevator working and service at front desk is so slow. Besides, everything is fine. Tks",3
36054333,690370161707014094,2022-08-10,389186575,Good place,4
36054333,725160329183044521,2022-09-27,48084097,"Great place to stay, clean, organize and very amazing property with a perfect location in Barcelona",5
36054333,738902186588315683,2022-10-16,214994179,todo bien.....buena gente y buen control.....<br/>gracias.....,2
36600584,1120244156440665135,2024-03-25,136119395,good,4
36054333,772356598150157452,2022-12-01,261756175,City tax ?? 3 euro a day ?? Im not a tourist.<br/>Worst city in Spain,2
36054333,797617412990016322,2023-01-05,27268402,Super cool design réceptions & rooftop,4
36054333,799100829286869494,2023-01-07,138818779,Gratitud por el servicio prestado.<br/>Excelente.,2
36054333,829544890683197819,2023-02-18,478621755,Gayet iyi,2
36054333,999081572049206691,2023-10-10,481556426,"Place is in very good location, the stuff is great.<br/>However, there’s not comfort besides that.",3
36054333,1153481352672769388,2024-05-10,571078141,Todo ok,3
36054333,1268771420905579171,2024-10-16,584243858,"They don’t have a locker with passcodes on instead you either have to bring a padlock or buy from them. The pillows are yellowish not sure are they clean so I’ll just wrap some clothes around <br/>Overalll it’s a great location and quite unique experience at the bar where there’s party people that brings you to a local club and for safety, there’s always a security guy at the lobby so it’s quite safe.",5
36054333,1344124755692573335,2025-01-28,568507654,No han querido realizar factura oficial. Por otra parte por la noche hay personas que acceden totalmente hebrias y formando escándalo callejero,2
36666245,567739016,2019-11-23,6914595,"WOW! If you are in Barcelona... you must stay with Juan and Aurora. What a pleasure! <br/>I have been using nocarz for 5 years when overseas, and this was by far the best experience! They are excellent hosts. You have a big room and private walk in closet. Also a big and clean bathroom right outside the door. The kitchen is fantastic and you have everything you need. The location is perfect. Steps from the metro and walking right to Placa Catalunya! Don't forget the most beautiful and friendly dog in Barcelona, Eros! HIGHLY recommend!<br/>-----<br/>¡GUAUU! Si estás en Barcelona ... debes quedarte con Juan y Aurora. ¡Qué placer!<br/>He estado usando nocarz durante 5 años en el extranjero, ¡y esta fue, con mucho, la mejor experiencia! Son unos anfitriones excelentes. Tienes una habitación grande y vestidor privado. También un baño grande y limpio justo afuera de la puerta. La cocina es fantástica y tienes todo lo que necesitas. La ubicacion es perfecta. ¡A pasos del metro y caminando a la Plaça Catalunya! ¡No olvides al perro más bello y amable de Barcelona, ​​Eros! ¡Altamente recomendado!",5
37511037,552247169,2019-10-21,290315561,"The stay at Gabriela was exceptionally pleasant, we will remember it well. Gabriela responds quickly, in great detail and accurately, she is very nice and cheerful and friendly. If you will be sleeping here in October, I recommend asking about warm blankets or duvets before you arrive :D The only downside was that the windows are not tight and you could hear noises from outside (most people don't mind falling asleep, but I like to sleep in silence).",5
36749678,474384528336177961,2021-10-16,362000817,"Beautiful apartment, great location, caring host. One of the best views of the sunset in Barcelona!",5
37707137,1347826820373634431,2025-02-02,118629527,"We absolutely love this beautiful apartment, its spectacular beachfront location, and the rooftop with an amazing view overlooking Barcelona. Nataly and her team are fantastic hosts, always attentive and quick to respond to messages, usually within a minute. There are several supermarkets nearby, along with great cafés and convenient public transportation, including a metro line to the city center and multiple buses. It's a perfect place to explore the city and unwind, as it is both peaceful and safe. We will definitely stay here again in the future! :)",5
37241528,849075971698130378,2023-03-17,5258657,"We had a lovely stay in the apartment. Was a great spot for our family during our week in Barcelona. We were able to cook and do laundry while there, lifesavers for us with our kids.  The roof was a nice addition and everything was clean and as described.  Some street noise and the toilet pump is loud, nothing a little white noise couldn’t cover. Definitely recommend this stay, allowed us to walk to many sights and made our visit homey and easy!",5
37241528,935408379225933905,2023-07-14,81050724,Perfect location for a city stay. Close to great shops and restaurants and a short walk to a number of metro stations.<br/>Stairs up to apartment were a work out but as listed and not a problem as we knew it was high up! This makes it less noisy so you don’t hear much at night.<br/>AC was amazing and perfect for keeping cool. Roof terrace was a great spot!<br/>Guell Tapas across the street was so so good! Go early to get a seat!<br/>We would definitely stay again and highly recommend this apartment!,5
37734365,638362909,2020-07-15,24469153,"Super séjour dans cet appartement. Métro au bout de la rue quartier animé le soir de nombreux bars ouverts. L'appartement est grand et fonctionnel.  Tout est parfait, la déco au top et la literie impeccable. Rue très animée mais les chambres ne sont pas côté rue donc pas de bruit de la rue ! Pensez à prendre un pass 2 ou 3 jours pour le metro. Nous sommes ravis de notre séjour.",5
37345707,1275953159746737841,2024-10-26,376926004,Excellent I will stay there next time in Barcelona,4
38767675,490387661587392245,2021-11-07,73334805,Todo muy bien,2
39350261,609692040,2020-02-23,73009748,"Nice place to stay in good location. Hosts were super friendly, communication was easy and quick and I felt welcome with my family (2 adults and 3 kids). The roof top terrace was great to have an afternoon coffee and to enjoy the sun. The walls were not very thick so we could hear the neighbours through the walls (and probably they heard us!). However, this happened only during the weekend, weekdays were quiet.  All in all, I can recommend the apartment.",5
39350261,1206394501811004316,2024-07-22,362645768,"Nous avons passé un excellent séjour à the host Family. <br/>Nous avons été chaleureusement accueilli par Carla et Xavi. <br/>Carla nous a donné les bonnes adresses que nous avons validé. <br/>Un logement parfait, très bien équipé et un rooftop avec une vue formidable est très appréciable après les journées de visites. Le logement est idéalement situé à 20 minutes à pied de la plage et à 30 minutes à pied des monuments. <br/>Nous avons eu des réponses rapides et pertinentes à nos questions sur le groupe whattsapp. A recommander sans hésiter !",4
40280595,1079619689279187157,2024-01-29,471865214,"Muy buena ubicación con parada de metro al lado y cerca de puntos de interés para ir andando, amabilidad máxima con Julia en recepción, apartamento limpio y muy equipado.",2
40367727,684599343627836559,2022-08-02,290830860,Increíble el departamento. Muy bien equipado y con buena ubicación. Josep muy amable y dispuesto a ayudar siempre,2
40391666,448986639082165611,2021-09-11,198537917,Very clean and comfortable apartment.<br/>The description of the property was very accurate.<br/>Michelle was very welcoming and made our check in process very easy.<br/>The back decking is the star of the show and was a real bonus.,5
40413224,600521472286451258,2022-04-08,111934038,"Convenient location, clean and includes the basic necessities",4
40413224,1051314630072546048,2023-12-21,461054557,"Excellent location, clean, comfortable  and as described on ad. The terrace is an absolute treat. <br/>The team responded quickly to any minor issues we had. Really well<br/>organised and efficient.",5
